time;value:ana_in_4;value:ana_in_5;value:ps_pin;id:ps_pin;bucket:ps_pin;metadata:ps_pin;value:inputs;id:inputs;bucket:inputs;metadata:inputs;value:ip;id:ip;bucket:ip;metadata:ip;value:location;id:location;bucket:location;location:location;metadata:location;value:rssi;id:rssi;bucket:rssi;metadata:rssi
2022-08-01T15:55:06.000-03:00;;1295;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:55:01.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:54:56.000-03:00;;1253;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:54:51.000-03:00;;1322;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:54:46.000-03:00;;1326;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:54:41.000-03:00;;1326;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:54:36.000-03:00;;1342;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:54:31.000-03:00;;1322;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:54:26.000-03:00;;1310;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:54:21.000-03:00;;1321;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:54:16.000-03:00;;1326;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:54:11.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:54:06.000-03:00;;1330;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:54:01.000-03:00;;1232;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:53:56.000-03:00;;1275;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:53:51.000-03:00;;1322;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:53:46.000-03:00;;1262;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:53:41.000-03:00;;1321;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:53:36.000-03:00;;1296;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:53:31.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:53:26.000-03:00;;1323;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:53:21.000-03:00;;1260;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:53:16.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:53:11.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:53:06.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:53:01.000-03:00;;1318;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:52:56.000-03:00;;1321;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:52:51.000-03:00;;1289;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:52:46.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:52:41.000-03:00;;1313;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:52:36.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:52:31.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:52:26.000-03:00;;1313;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:52:21.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:52:16.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:52:11.000-03:00;;1262;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:52:06.000-03:00;;1313;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:52:01.000-03:00;;1311;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:51:56.000-03:00;;1257;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:51:51.000-03:00;;1286;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:51:46.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:51:41.000-03:00;;1324;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:51:36.000-03:00;;1266;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:51:31.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:51:26.000-03:00;;1313;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:51:21.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:51:16.000-03:00;;1310;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:51:11.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:51:06.000-03:00;;1294;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:51:01.000-03:00;;1313;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:50:56.000-03:00;;1323;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:50:51.000-03:00;;1264;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:50:46.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:50:41.000-03:00;;1286;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:50:36.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:50:31.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:50:26.000-03:00;;1316;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:50:21.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:50:16.000-03:00;;1259;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:50:11.000-03:00;;1267;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:50:06.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:50:01.000-03:00;;1263;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:49:56.000-03:00;;1323;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:49:51.000-03:00;;1299;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:49:46.000-03:00;;1312;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:49:41.000-03:00;;1257;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:49:36.000-03:00;;1282;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:49:31.000-03:00;;1316;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:49:26.000-03:00;;1318;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:49:21.000-03:00;;1259;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:49:16.000-03:00;;1261;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:49:11.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:49:06.000-03:00;;1318;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:49:01.000-03:00;;1245;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:48:56.000-03:00;;1318;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:48:51.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:48:46.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:48:41.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:48:36.000-03:00;;1296;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:48:31.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:48:26.000-03:00;;1325;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:48:21.000-03:00;;1261;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:48:16.000-03:00;;1264;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:48:11.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:48:06.000-03:00;;1267;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:48:01.000-03:00;;1287;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:47:56.000-03:00;;1316;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:47:51.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:47:46.000-03:00;;1322;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:47:41.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:47:36.000-03:00;;1310;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:47:31.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:47:26.000-03:00;;1262;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:47:21.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:47:16.000-03:00;;1301;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:47:11.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:47:06.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:47:01.000-03:00;;1261;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:46:56.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:46:51.000-03:00;;1277;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:46:46.000-03:00;;1289;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:46:41.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:46:36.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:46:31.000-03:00;;1322;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:46:26.000-03:00;;1318;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:46:21.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:46:16.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:46:11.000-03:00;;1303;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:46:06.000-03:00;;1264;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:46:01.000-03:00;;1321;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:45:56.000-03:00;;1267;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:45:51.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:45:46.000-03:00;;1321;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:45:41.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:45:36.000-03:00;;1262;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:45:31.000-03:00;;1326;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:45:26.000-03:00;;1348;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:45:21.000-03:00;;1316;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:45:16.000-03:00;;1271;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:45:11.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:45:06.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:45:01.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:44:56.000-03:00;;1302;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:44:51.000-03:00;;1271;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:44:46.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:44:41.000-03:00;;1264;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:44:36.000-03:00;;1280;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:44:31.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:44:26.000-03:00;;1258;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:44:21.000-03:00;;1318;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:44:16.000-03:00;;1313;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:44:11.000-03:00;;1311;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:44:06.000-03:00;;1326;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:44:01.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:43:56.000-03:00;;1311;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:43:51.000-03:00;;1280;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:43:46.000-03:00;;1339;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:43:41.000-03:00;;1274;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:43:36.000-03:00;;1271;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:43:31.000-03:00;;1287;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:43:26.000-03:00;;1257;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:43:21.000-03:00;;1310;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:43:15.000-03:00;;1283;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:43:10.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:43:06.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:43:00.000-03:00;;1285;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:42:56.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:42:50.000-03:00;;1318;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:42:45.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:42:40.000-03:00;;1271;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:42:36.000-03:00;;1321;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:42:31.000-03:00;;1262;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:42:26.000-03:00;;1270;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:42:21.000-03:00;;1260;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:42:15.000-03:00;;1336;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:42:10.000-03:00;;1326;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:42:06.000-03:00;;1326;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:42:01.000-03:00;;1276;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:41:56.000-03:00;;1324;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:41:51.000-03:00;;1316;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:41:45.000-03:00;;1330;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:41:40.000-03:00;;1320;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:41:35.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:41:30.000-03:00;;1263;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:41:25.000-03:00;;;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:41:21.000-03:00;;1280;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:41:16.000-03:00;;1270;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:41:10.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:41:05.000-03:00;;1346;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:41:00.000-03:00;;1326;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:40:56.000-03:00;;1339;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:40:51.000-03:00;;1325;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:40:45.000-03:00;;1279;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:40:41.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:40:36.000-03:00;;1263;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:40:30.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:40:25.000-03:00;;1322;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:40:20.000-03:00;;1325;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:40:16.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:40:10.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:40:05.000-03:00;;1323;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:40:00.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:39:55.000-03:00;;1299;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:39:50.000-03:00;;1318;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:39:46.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:39:41.000-03:00;;1257;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:39:35.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:39:30.000-03:00;;1312;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:39:25.000-03:00;;1316;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:39:20.000-03:00;;1321;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:39:15.000-03:00;;1322;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:39:11.000-03:00;;1316;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:39:06.000-03:00;;1283;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:39:00.000-03:00;;1263;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:38:55.000-03:00;;1321;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:38:50.000-03:00;;1262;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:38:45.000-03:00;;1259;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:38:40.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:38:36.000-03:00;;1339;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:38:31.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:38:25.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:38:20.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:38:15.000-03:00;;1313;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:38:10.000-03:00;;1322;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:38:05.000-03:00;;1324;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:38:00.000-03:00;;1322;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:37:55.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:37:50.000-03:00;;1325;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:37:45.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:37:40.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:37:36.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:37:31.000-03:00;;1309;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:37:25.000-03:00;;1294;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:37:20.000-03:00;;1335;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:37:15.000-03:00;;1287;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:37:10.000-03:00;;1268;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:37:05.000-03:00;;1303;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:37:00.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:36:56.000-03:00;;1320;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:36:50.000-03:00;;1264;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:36:45.000-03:00;;1311;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:36:40.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:36:35.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:36:30.000-03:00;;1321;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:36:25.000-03:00;;1326;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:36:21.000-03:00;;1334;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:36:15.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:36:10.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:36:05.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:36:00.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:35:55.000-03:00;;1294;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:35:50.000-03:00;;1318;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:35:46.000-03:00;;1323;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:35:40.000-03:00;;1313;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:35:35.000-03:00;;1267;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:35:30.000-03:00;;1324;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:35:26.000-03:00;;1323;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:35:20.000-03:00;;1289;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:35:15.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:35:10.000-03:00;;1325;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:35:05.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:35:00.000-03:00;;1277;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:34:55.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:34:51.000-03:00;;1296;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:34:45.000-03:00;;1322;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:34:40.000-03:00;;1303;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:34:35.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:34:30.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:34:25.000-03:00;;1321;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:34:20.000-03:00;;1269;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:34:16.000-03:00;;1285;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:34:10.000-03:00;;1305;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:34:05.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:34:00.000-03:00;;1326;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:33:55.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:33:50.000-03:00;;1323;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:33:45.000-03:00;;1264;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:33:40.000-03:00;;1311;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:33:35.000-03:00;;1313;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:33:30.000-03:00;;1318;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:33:25.000-03:00;;1327;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:33:20.000-03:00;;1264;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:33:15.000-03:00;;1280;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:33:10.000-03:00;;1316;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:33:05.000-03:00;;1313;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:33:00.000-03:00;;1318;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:32:55.000-03:00;;1255;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:32:50.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:32:45.000-03:00;;1310;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:32:40.000-03:00;;1326;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:32:35.000-03:00;;1323;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:32:30.000-03:00;;1326;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:32:25.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:32:20.000-03:00;;1306;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:32:15.000-03:00;;1283;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:32:10.000-03:00;;1312;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:32:05.000-03:00;;1294;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:32:00.000-03:00;;1267;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:31:55.000-03:00;;1263;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:31:50.000-03:00;;1321;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:31:45.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:31:40.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:31:35.000-03:00;;1315;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:31:30.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:31:25.000-03:00;;1317;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:31:20.000-03:00;;1261;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:31:15.000-03:00;;1311;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:31:10.000-03:00;;1310;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:31:05.000-03:00;;1289;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:31:00.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:30:55.000-03:00;;1323;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:30:50.000-03:00;;1255;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:30:45.000-03:00;;1310;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:30:40.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:30:35.000-03:00;;1325;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:30:30.000-03:00;;1314;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:30:25.000-03:00;;1328;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:30:20.000-03:00;;1296;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:30:15.000-03:00;;1310;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:30:10.000-03:00;;1323;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:30:05.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:30:00.000-03:00;;1313;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:29:55.000-03:00;;1351;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:29:50.000-03:00;;1291;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:29:45.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:29:40.000-03:00;;1217;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:29:35.000-03:00;;1279;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:29:30.000-03:00;;1264;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:29:25.000-03:00;;1259;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:29:20.000-03:00;;1267;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:29:15.000-03:00;;1319;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:29:10.000-03:00;;1261;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:29:05.000-03:00;;1321;;;;;;;;;;;;;;;;;;;;;
2022-08-01T15:29:00.000-03:00;;1290;;;;;;;;;;;;;;;;;;;;;
